FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Marriage Wage,MIDS Daycare Wage,MIDS Below LWC, 4xTC Taxes , 4xTC Benefits , 4xTC LW , 4xTC Marriage Wage , 4xTC Daycare Wage ,4xTC Below LWC, 8xTC Taxes , 8xTC Benefits , 8xTC LW , 8xTC Marriage Wage , 8xTC Daycare Wage ,8xTC Below LWC, Marriage Credit Taxes , Marriage Credit Benefits , Marriage Credit LWC , Marriage Credit Marriage Wage , Marriage Credit Daycare Wage ,Marriage Credit Below LWC,Daycare Tax, Daycare Benefits , Daycare LWC , Daycare Marriage Wage , Daycare Daycare Wage ,Daycare Below LWC, UBI_12k Tax , UBI_12k Benefits , UBI_12k LWC , UBI_12k Marriage Wage , UBI_12k Daycare Wage ,UBI_12k Below LWC, UBI_6k+MBI_12k Tax , UBI_6k+MBI_12k Benefits , UBI_6k+MBI_12k LWC , UBI_6k+MBI_12k Marriage Wage , UBI_6k+MBI_12k Daycare Wage ,UBI_6k+MBI_12k Below LWC, MBI_24k Tax , MBI_24k Benefits , MBI_24k LWC , MBI_24k Marriage Wage , MBI_24k Daycare Wage ,MBI_24k Below LWC, Expanded Safety Net Tax , Expanded Safety Net Benefits , Expanded Safety Net LWC , Expanded Safety Net Marriage Wage , Expanded Safety Net Daycare Wage ,Expanded Safety Net Below LWC
37199,7644,5983,6898,9859,6322,4284,7100,48090,5371,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.52,-12359,-3784,-24757,0,10101,0.22,-41007,-3784,-30312,0,7484,0.27,4570,-23938,-25423,0,9717,0.23,3577,-13707,-25919,0,13243,0.23,10016,-15784,-11756,0,17111,0.1,8499,-27784,-30982,1855,12982,0.27,8419,-27784,-30982,1855,12982,0.27,4243,-3784,-31758,0,13090,0.28
37087,8028,5983,6898,9859,6322,4284,7166,48540,5653,6898,12086,9195,3577,-3784,48402.24,0,23461.9,0.49,-12359,-3784,-24757,0,10101,0.16,-41007,-3784,-30312,0,7484,0.2,4570,-23938,-25423,0,9717,0.17,3577,-13707,-25919,0,13243,0.17,10016,-15784,-11756,0,17111,0.08,8499,-27784,-30982,1855,12982,0.2,8419,-27784,-30982,1855,12982,0.2,4243,-3784,-31758,0,13090,0.21
37001,8208,5983,6898,9859,6322,4284,7197,48751,5332,6898,12086,9378,3577,-3784,48402.24,0,21406.79,0.48,-12359,-3784,-24757,0,10101,0.18,-41007,-3784,-30312,0,7484,0.22,4570,-23938,-25423,0,9717,0.18,3577,-13707,-25919,0,11170,0.19,10016,-15784,-11756,0,17111,0.09,8499,-27784,-30982,0,12982,0.23,8419,-27784,-30982,0,12982,0.23,4243,-3784,-31758,0,13090,0.23
37059,8316,5983,6898,9859,6322,4284,7216,48878,5180,6898,12086,9444,3577,-3784,48402.24,0,21406.79,0.41,-12359,-3784,-24757,0,10101,0.17,-41007,-3784,-30312,0,7484,0.21,4570,-23938,-25423,0,9717,0.17,3577,-13707,-25919,0,11170,0.18,10016,-15784,-8430,3326,20436,0.06,8499,-27784,-30982,0,11127,0.21,8419,-27784,-30982,0,11127,0.21,4243,-3784,-29094,2664,15754,0.2
37079,7644,5983,6898,9859,6322,4284,7100,48090,5453,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.51,-12359,-3784,-24757,0,10101,0.21,-41007,-3784,-30312,0,7484,0.26,4570,-23938,-25423,0,9717,0.22,3577,-13707,-25919,0,13243,0.22,10016,-15784,-8430,3326,20436,0.07,8499,-27784,-30982,0,12982,0.27,8419,-27784,-30982,0,12982,0.27,4243,-3784,-29094,2664,15754,0.25
37165,7704,5983,6898,9859,6322,4284,7110,48160,7015,6898,12086,8254,3577,-3784,48402.24,0,25500.87,0.62,-12359,-3784,-24757,0,13651,0.36,-41007,-3784,-30312,0,11225,0.44,4570,-23938,-25423,0,13075,0.37,3577,-13707,-25919,0,15317,0.38,10016,-15784,-8430,3326,23962,0.12,8499,-27784,-30982,0,16691,0.45,8419,-27784,-30982,0,16691,0.45,4243,-3784,-29094,2664,17871,0.42
37039,7644,5983,6898,9859,6322,4284,7100,48090,5501,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.58,-12359,-3784,-24757,0,10101,0.28,-41007,-3784,-30312,0,7484,0.34,4570,-23938,-25423,0,9717,0.28,3577,-13707,-25919,0,13243,0.29,10016,-15784,-8430,3326,20436,0.09,8499,-27784,-30982,0,12982,0.35,8419,-27784,-30982,0,12982,0.35,4243,-3784,-29094,2664,15754,0.32
37041,7644,5983,6898,9859,6322,4284,7100,48090,5501,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.54,-12359,-3784,-24757,0,10101,0.32,-41007,-3784,-30312,0,7484,0.39,4570,-23938,-25423,0,9717,0.33,3577,-13707,-25919,0,13243,0.34,10016,-15784,-8430,0,20436,0.11,8499,-27784,-30982,0,12982,0.4,8419,-27784,-30982,0,12982,0.4,4243,-3784,-29094,0,15754,0.38
37043,7644,5983,6898,9859,6322,4284,7100,48090,5501,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.55,-12359,-3784,-24757,0,10101,0.28,-41007,-3784,-30312,0,7484,0.35,4570,-23938,-25423,0,9717,0.29,3577,-13707,-25919,0,13243,0.3,10016,-15784,-8430,0,20436,0.1,8499,-27784,-30982,0,12982,0.36,8419,-27784,-30982,0,12982,0.36,4243,-3784,-29094,0,15754,0.33
37075,7644,5983,6898,9859,6322,4284,7100,48090,5553,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.54,-12359,-3784,-24757,0,10101,0.28,-41007,-3784,-30312,0,7484,0.35,4570,-23938,-25423,0,9717,0.29,3577,-13707,-25919,0,13243,0.3,10016,-15784,-8430,0,20436,0.1,8499,-27784,-30982,0,12982,0.35,8419,-27784,-30982,0,12982,0.35,4243,-3784,-29094,0,15754,0.33
37125,7680,5983,6898,9859,6322,4284,7106,48132,6123,6898,12086,9272,3577,-3784,48402.24,0,23461.9,0.42,-12359,-3784,-24757,0,10101,0.17,-41007,-3784,-30312,0,11225,0.21,4570,-23938,-25423,0,9717,0.17,3577,-13707,-25919,0,13243,0.18,10016,-15784,-8430,0,20436,0.06,8499,-27784,-30982,0,12982,0.21,8419,-27784,-30982,0,12982,0.21,4243,-3784,-29094,0,15754,0.2
37197,8316,5983,6898,9859,6322,4284,7216,48878,5371,6898,12086,9442,3577,-3784,48402.24,0,21406.79,0.52,-12359,-3784,-24757,0,10101,0.21,-41007,-3784,-30312,0,7484,0.26,4570,-23938,-25423,0,9717,0.22,3577,-13707,-25919,0,11170,0.22,10016,-15784,-8430,0,20436,0.07,8499,-27784,-30982,0,11127,0.26,8419,-27784,-30982,0,11127,0.26,4243,-3784,-29094,0,15754,0.25
37175,7764,5983,6898,9859,6322,4284,7120,48230,6428,6898,12086,8953,3577,-3784,48402.24,0,23461.9,0.47,-12359,-3784,-24757,0,10101,0.18,-41007,-3784,-30312,0,11225,0.22,4570,-23938,-25423,0,9717,0.18,3577,-13707,-25919,0,13243,0.19,10016,-15784,-8430,0,20436,0.06,8499,-27784,-30982,0,14836,0.22,8419,-27784,-30982,0,14836,0.22,4243,-3784,-29094,0,15754,0.21
37015,7644,5983,6898,9859,6322,4284,7100,48090,5654,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.64,-12359,-3784,-24757,0,10101,0.31,-41007,-3784,-30312,0,7484,0.37,4570,-23938,-25423,0,9717,0.31,3577,-13707,-25919,0,13243,0.32,10016,-15784,-8430,0,20436,0.1,8499,-27784,-30982,0,12982,0.38,8419,-27784,-30982,0,12982,0.38,4243,-3784,-29094,0,15754,0.36
37017,7644,5983,6898,9859,6322,4284,7100,48090,5654,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.6,-12359,-3784,-24757,0,10101,0.33,-41007,-3784,-30312,0,7484,0.4,4570,-23938,-25423,0,9717,0.34,3577,-13707,-25919,0,13243,0.34,10016,-15784,-8430,0,20436,0.11,8499,-27784,-30982,0,12982,0.41,8419,-27784,-30982,0,12982,0.41,4243,-3784,-29094,0,15754,0.39
37091,7644,5983,6898,9859,6322,4284,7100,48090,5736,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.59,-12359,-3784,-24757,0,10101,0.33,-41007,-3784,-30312,0,7484,0.41,4570,-23938,-25423,0,9717,0.34,3577,-13707,-25919,0,13243,0.35,10016,-15784,-8430,0,20436,0.11,8499,-27784,-30982,0,12982,0.42,8419,-27784,-30982,0,12982,0.42,4243,-3784,-29094,0,15754,0.39
37021,8628,5983,6898,9859,6322,4284,7270,49244,5462,6898,12086,9195,3577,-3784,48402.24,0,21406.79,0.45,-12359,-3784,-24757,0,10101,0.16,-41007,-3784,-30312,0,7484,0.2,4570,-23938,-25423,0,9717,0.17,3577,-13707,-25919,0,11170,0.17,10016,-15784,-8430,0,17111,0.05,8499,-27784,-30982,0,11127,0.2,8419,-27784,-30982,0,11127,0.2,4243,-3784,-29094,0,15754,0.19
37073,7644,5983,6898,9859,6322,4284,7100,48090,5553,6898,12086,10099,3577,-3784,48402.24,0,21406.79,0.41,-12359,-3784,-24757,0,10101,0.16,-41007,-3784,-30312,0,7484,0.19,4570,-23938,-25423,0,9717,0.16,3577,-13707,-25919,0,11170,0.16,10016,-15784,-8430,0,20436,0.05,8499,-27784,-30982,0,11127,0.2,8419,-27784,-30982,0,11127,0.2,4243,-3784,-29094,0,15754,0.18
37085,8508,5983,6898,9859,6322,4284,7249,49103,5165,6898,12086,9725,3577,-3784,48402.24,0,21406.79,0.46,-12359,-3784,-24757,0,10101,0.17,-41007,-3784,-30312,0,7484,0.21,4570,-23938,-25423,0,9717,0.18,3577,-13707,-25919,0,11170,0.18,10016,-15784,-8430,0,17111,0.06,8499,-27784,-30982,0,11127,0.21,8419,-27784,-30982,0,11127,0.21,4243,-3784,-29094,0,13938,0.2
37081,8508,5983,6898,9859,6322,4284,7249,49103,5480,6898,12086,9418,3577,-3784,48402.24,0,21406.79,0.45,-12359,-3784,-24757,0,10101,0.19,-41007,-3784,-30312,0,7484,0.23,4570,-23938,-25423,0,9717,0.19,3577,-13707,-25919,0,11170,0.2,10016,-15784,-8430,0,17111,0.06,8499,-27784,-30982,0,11127,0.23,8419,-27784,-30982,0,11127,0.23,4243,-3784,-29094,0,13938,0.22
37161,7644,5983,6898,9859,6322,4284,7100,48090,7247,6898,12086,8563,3577,-3784,48402.24,0,25500.87,0.54,-12359,-3784,-24757,0,13651,0.19,-41007,-3784,-30312,0,11225,0.24,4570,-23938,-25423,0,9717,0.2,3577,-13707,-25919,0,15317,0.2,10016,-15784,-8430,0,23962,0.07,8499,-27784,-30982,0,14836,0.24,8419,-27784,-30982,0,14836,0.24,4243,-3784,-29094,0,17871,0.23
37103,8208,5983,6898,9859,6322,4284,7197,48751,5829,6898,12086,9446,3577,-3784,48402.24,0,21406.79,0.53,-12359,-3784,-24757,0,10101,0.26,-41007,-3784,-30312,0,7484,0.32,4570,-23938,-25423,0,9717,0.27,3577,-13707,-25919,0,11170,0.27,10016,-15784,-8430,0,20436,0.09,8499,-27784,-30982,0,12982,0.33,8419,-27784,-30982,0,12982,0.33,4243,-3784,-29094,0,15754,0.31
37109,7644,5983,6898,9859,6322,4284,7100,48090,6009,6898,12086,9840,3577,-3784,48402.24,0,21406.79,0.41,-12359,-3784,-24757,0,10101,0.14,-41007,-3784,-30312,0,7484,0.17,4570,-23938,-25423,0,9717,0.15,3577,-13707,-25919,0,13243,0.15,10016,-15784,-8430,0,20436,0.05,8499,-27784,-30982,0,12982,0.18,8419,-27784,-30982,0,12982,0.18,4243,-3784,-29094,0,15754,0.17
37137,7644,5983,6898,9859,6322,4284,7100,48090,6448,6898,12086,9437,3577,-3784,48402.24,0,23461.9,0.45,-12359,-3784,-24757,0,10101,0.13,-41007,-3784,-30312,0,11225,0.16,4570,-23938,-25423,0,9717,0.14,3577,-13707,-25919,0,13243,0.14,10016,-15784,-8430,0,20436,0.05,8499,-27784,-30982,0,12982,0.17,8419,-27784,-30982,0,12982,0.17,4243,-3784,-29094,0,15754,0.16
37157,7644,5983,6898,9859,6322,4284,7100,48090,6468,6898,12086,9428,3577,-3784,48402.24,0,23461.9,0.52,-12359,-3784,-24757,0,10101,0.21,-41007,-3784,-30312,0,11225,0.26,4570,-23938,-25423,0,9717,0.22,3577,-13707,-25919,0,13243,0.22,10016,-15784,-8430,0,20436,0.07,8499,-27784,-30982,0,12982,0.26,8419,-27784,-30982,0,12982,0.26,4243,-3784,-29094,0,15754,0.25
37089,8628,5983,6898,9859,6322,4284,7270,49244,5736,6898,12086,9194,3577,-3784,48402.24,0,21406.79,0.44,-12359,-3784,-24757,0,10101,0.16,-41007,-3784,-30312,0,7484,0.2,4570,-23938,-25423,0,9717,0.17,3577,-13707,-25919,0,11170,0.17,10016,-15784,-8430,0,17111,0.06,8499,-27784,-30982,0,11127,0.21,8419,-27784,-30982,0,11127,0.21,4243,-3784,-29094,0,15754,0.19
37121,7644,5983,6898,9859,6322,4284,7100,48090,6090,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.54,-12359,-3784,-24757,0,10101,0.28,-41007,-3784,-30312,0,7484,0.35,4570,-23938,-25423,0,9717,0.29,3577,-13707,-25919,0,13243,0.3,10016,-15784,-8430,0,20436,0.1,8499,-27784,-30982,0,12982,0.35,8419,-27784,-30982,0,12982,0.35,4243,-3784,-26862,2232,17986,0.31
37123,7644,5983,6898,9859,6322,4284,7100,48090,6090,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.57,-12359,-3784,-24757,0,10101,0.24,-41007,-3784,-30312,0,7484,0.29,4570,-23938,-25423,0,9717,0.24,3577,-13707,-25919,0,13243,0.25,10016,-15784,-8430,0,20436,0.08,8499,-27784,-30982,0,12982,0.29,8419,-27784,-30982,0,12982,0.29,4243,-3784,-26862,2232,17986,0.26
37011,8436,5983,6898,9859,6322,4284,7237,49019,5309,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.53,-12359,-3784,-24757,0,10101,0.23,-41007,-3784,-30312,0,7484,0.28,4570,-23938,-25423,0,9717,0.23,3577,-13707,-25919,0,11170,0.24,10016,-15784,-8430,0,17111,0.08,8499,-27784,-30982,0,11127,0.28,8419,-27784,-30982,0,11127,0.28,4243,-3784,-26862,2232,16170,0.24
37155,7644,5983,6898,9859,6322,4284,7100,48090,7179,6898,12086,8784,3577,-3784,48402.24,0,25500.87,0.62,-12359,-3784,-24757,0,10101,0.36,-41007,-3784,-30312,0,11225,0.45,4570,-23938,-25423,0,9717,0.37,3577,-13707,-25919,0,15317,0.38,10016,-15784,-8430,0,20436,0.12,8499,-27784,-30982,0,14836,0.46,8419,-27784,-30982,0,14836,0.46,4243,-3784,-26862,2232,20103,0.4
37117,7644,5983,6898,9859,6322,4284,7100,48090,6103,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.55,-12359,-3784,-24757,0,10101,0.23,-41007,-3784,-30312,0,7484,0.28,4570,-23938,-25423,0,9717,0.23,3577,-13707,-25919,0,13243,0.24,10016,-15784,-8430,0,20436,0.08,8499,-27784,-30982,0,12982,0.28,8419,-27784,-30982,0,12982,0.28,4243,-3784,-26862,0,17986,0.25
37093,7956,5983,6898,9859,6322,4284,7154,48456,6151,6898,12086,9625,3577,-3784,48402.24,0,21406.79,0.48,-12359,-3784,-24757,0,10101,0.2,-41007,-3784,-30312,0,7484,0.24,4570,-23938,-25423,0,9717,0.2,3577,-13707,-25919,0,11170,0.21,10016,-15784,-8430,0,20436,0.07,8499,-27784,-29388,1594,14576,0.24,8419,-27784,-29388,1594,14576,0.24,4243,-3784,-26862,0,17986,0.22
37171,7644,5983,6898,9859,6322,4284,7100,48090,7342,6898,12086,8746,3577,-3784,48402.24,0,25500.87,0.56,-12359,-3784,-24757,0,10101,0.25,-41007,-3784,-30312,0,11225,0.3,4570,-23938,-25423,0,9717,0.25,3577,-13707,-25919,0,15317,0.26,10016,-15784,-8430,0,20436,0.08,8499,-27784,-29388,1594,16430,0.29,8419,-27784,-29388,1594,16430,0.29,4243,-3784,-26862,0,20103,0.27
37195,9636,5983,6898,9859,6322,4284,7445,50427,5299,6898,12086,8935,3577,-3784,48402.24,0,19391.14,0.52,-12359,-3784,-24757,0,10101,0.22,-41007,-3784,-30312,0,7484,0.27,4570,-23938,-25423,0,5358,0.22,3577,-13707,-25919,0,11170,0.23,10016,-15784,-8430,0,17111,0.07,8499,-27784,-29388,1594,10867,0.26,8419,-27784,-29388,1594,10867,0.26,4243,-3784,-17370,9492,25662,0.15
37141,7908,5983,6898,9859,6322,4284,7145,48399,6495,6898,12086,9532,3577,-3784,48402.24,0,21406.79,0.47,-12359,-3784,-24757,0,10101,0.21,-41007,-3784,-30312,0,7484,0.25,4570,-23938,-25423,0,9717,0.21,3577,-13707,-25919,0,13243,0.22,10016,-15784,-8430,0,20436,0.07,8499,-27784,-29388,1594,14576,0.25,8419,-27784,-29388,1594,14576,0.25,4243,-3784,-17370,9492,27479,0.14
37077,8784,5983,6898,9859,6322,4284,7297,49427,5453,6898,12086,9719,3577,-3784,48402.24,0,19391.14,0.41,-12359,-3784,-24757,0,10101,0.16,-41007,-3784,-30312,0,7484,0.19,4570,-23938,-25423,0,9717,0.16,3577,-13707,-25919,0,11170,0.17,10016,-15784,-8430,0,17111,0.05,8499,-27784,-29388,0,12721,0.19,8419,-27784,-29388,0,12721,0.19,4243,-3784,-17370,9492,25662,0.11
37115,8628,5983,6898,9859,6322,4284,7270,49244,6103,6898,12086,9236,3577,-3784,48402.24,0,21406.79,0.53,-12359,-3784,-24757,0,10101,0.21,-41007,-3784,-30312,0,7484,0.26,4570,-23938,-25423,0,9717,0.22,3577,-13707,-25919,0,11170,0.22,10016,-15784,-8430,0,17111,0.07,8499,-27784,-29388,0,12721,0.25,8419,-27784,-29388,0,12721,0.25,4243,-3784,-17370,9492,25662,0.15
37167,7644,5983,6898,9859,6322,4284,7100,48090,7039,6898,12086,9345,3577,-3784,48402.24,0,23461.9,0.49,-12359,-3784,-24757,0,10101,0.18,-41007,-3784,-30312,0,11225,0.22,4570,-23938,-25423,0,9717,0.18,3577,-13707,-25919,0,13243,0.19,10016,-15784,-8430,0,20436,0.06,8499,-27784,-29388,0,14576,0.21,8419,-27784,-29388,0,14576,0.21,4243,-3784,-17370,0,27479,0.12
37149,7704,5983,6898,9859,6322,4284,7110,48160,6554,6898,12086,9859,3577,-3784,48402.24,0,21406.79,0.44,-12359,-3784,-24757,0,10101,0.16,-41007,-3784,-30312,0,7484,0.19,4570,-23938,-25423,0,9717,0.16,3577,-13707,-25919,0,11170,0.17,10016,-15784,-8430,0,20436,0.05,8499,-27784,-29388,0,14576,0.19,8419,-27784,-29388,0,14576,0.19,4243,-3784,-17370,0,27479,0.11
37049,9480,5983,6898,9859,6322,4284,7418,50244,5296,6898,12086,9404,3577,-3784,51556.4,3154.16,18531.66,0.51,-12359,-3784,-24757,0,5550,0.19,-41007,-3784,-30312,0,7484,0.23,4570,-23938,-25423,0,5358,0.19,3577,-13707,-25919,0,9096,0.2,10016,-15784,-8430,0,17111,0.06,8499,-27784,-29388,0,10867,0.22,8419,-27784,-29388,0,10867,0.22,4243,-3784,-17370,0,23846,0.13
37185,7644,5983,6898,9859,6322,4284,7100,48090,6708,6898,12086,9859,3577,-3784,51556.4,3154.16,24560.95,0.62,-12359,-3784,-24757,0,10101,0.27,-41007,-3784,-30312,0,7484,0.33,4570,-23938,-25423,0,9717,0.28,3577,-13707,-25919,0,13243,0.28,10016,-15784,-8430,0,20436,0.09,8499,-27784,-29388,0,14576,0.32,8419,-27784,-29388,0,14576,0.32,4243,-3784,-17370,0,27479,0.19
37187,7644,5983,6898,9859,6322,4284,7100,48090,6708,6898,12086,9859,3577,-3784,51556.4,3154.16,24560.95,0.67,-12359,-3784,-24757,0,10101,0.38,-41007,-3784,-30312,0,7484,0.46,4570,-23938,-25423,0,9717,0.39,3577,-13707,-25919,0,13243,0.39,10016,-15784,-8430,0,20436,0.13,8499,-27784,-29388,0,14576,0.45,8419,-27784,-29388,0,14576,0.45,4243,-3784,-17370,0,27479,0.26
37181,7944,5983,6898,9859,6322,4284,7152,48442,7451,6898,12086,8849,3577,-3784,51556.4,3154.16,26616.06,0.63,-12359,-3784,-24757,0,10101,0.25,-41007,-3784,-30312,0,11225,0.3,4570,-23938,-25423,0,9717,0.25,3577,-13707,-25919,0,13243,0.26,10016,-15784,-8430,0,20436,0.08,8499,-27784,-29388,0,16430,0.29,8419,-27784,-29388,0,16430,0.29,4243,-3784,-17370,0,27479,0.17
37147,8232,5983,6898,9859,6322,4284,7201,48779,6554,6898,12086,9461,3577,-3784,51556.4,0,24560.95,0.56,-12359,-3784,-24757,0,10101,0.27,-41007,-3784,-30312,0,7484,0.34,4570,-23938,-25423,0,9717,0.28,3577,-13707,-25919,0,11170,0.29,10016,-15784,-8430,0,20436,0.09,8499,-27784,-29388,0,14576,0.33,8419,-27784,-29388,0,14576,0.33,4243,-3784,-17370,0,27479,0.19
37105,8772,5983,6898,9859,6322,4284,7295,49413,5822,6898,12086,9691,3577,-3784,51556.4,0,22545.31,0.51,-12359,-3784,-24757,0,10101,0.16,-41007,-3784,-30312,0,7484,0.2,4570,-23938,-25423,0,9717,0.17,3577,-13707,-25919,0,11170,0.17,10016,-15784,-5105,3326,20436,0.03,8499,-27784,-29388,0,12721,0.19,8419,-27784,-29388,0,12721,0.19,4243,-3784,-17370,0,25662,0.11
37191,8292,5983,6898,9859,6322,4284,7212,48850,6610,6898,12086,9442,3577,-3784,51556.4,0,24560.95,0.56,-12359,-3784,-24757,0,10101,0.21,-41007,-3784,-30312,0,7484,0.26,4570,-23938,-25423,0,9717,0.22,3577,-13707,-25919,0,11170,0.22,10016,-15784,-5105,3326,23762,0.04,8499,-27784,-26794,2594,15315,0.23,8419,-27784,-26794,2594,15315,0.23,4243,-3784,-17370,0,27479,0.15
37145,8100,5983,6898,9859,6322,4284,7179,48625,6700,6898,12086,9661,3577,-3784,51556.4,0,24560.95,0.56,-12359,-3784,-24757,0,10101,0.2,-41007,-3784,-30312,0,7484,0.24,4570,-23938,-25423,0,9717,0.2,3577,-13707,-25919,0,11170,0.21,10016,-15784,-5105,3326,23762,0.04,8499,-27784,-26794,2594,15315,0.21,8419,-27784,-26794,2594,15315,0.21,4243,-3784,-17370,0,27479,0.14
37151,8508,5983,6898,9859,6322,4284,7249,49103,6533,6898,12086,9432,3577,-3784,51556.4,0,24560.95,0.56,-12359,-3784,-24757,0,10101,0.15,-41007,-3784,-30312,0,7484,0.19,4570,-23938,-25423,0,9717,0.16,3577,-13707,-25919,0,11170,0.16,10016,-15784,-5105,3326,20436,0.03,8499,-27784,-26794,2594,15315,0.17,8419,-27784,-26794,2594,15315,0.17,4243,-3784,-17370,0,25662,0.11
37139,8892,5983,6898,9859,6322,4284,7316,49554,5970,6898,12086,9641,3577,-3784,51556.4,0,22545.31,0.52,-12359,-3784,-24757,0,10101,0.26,-41007,-3784,-30312,0,7484,0.32,4570,-23938,-25423,0,9717,0.27,3577,-13707,-25919,0,11170,0.28,10016,-15784,-5105,0,20436,0.05,8499,-27784,-26794,2594,15315,0.28,8419,-27784,-26794,2594,15315,0.28,4243,-3784,-17370,0,25662,0.18
37177,7644,5983,6898,9859,6322,4284,7100,48090,7177,6898,12086,9716,3577,-3784,51556.4,0,24560.95,0.67,-12359,-3784,-24757,0,10101,0.24,-41007,-3784,-30312,0,7484,0.3,4570,-23938,-25423,0,9717,0.25,3577,-13707,-25919,0,13243,0.26,10016,-15784,-5105,0,23762,0.05,8499,-27784,-26794,0,17170,0.26,8419,-27784,-26794,0,17170,0.26,4243,-3784,-17370,0,27479,0.17
37113,8556,5983,6898,9859,6322,4284,7258,49160,6195,6898,12086,9859,3577,-3784,51556.4,0,24560.95,0.6,-12359,-3784,-24757,0,10101,0.23,-41007,-3784,-30312,0,7484,0.28,4570,-23938,-25423,0,9717,0.24,3577,-13707,-25919,0,11170,0.24,10016,-15784,-5105,0,20436,0.05,8499,-27784,-26794,0,15315,0.25,8419,-27784,-26794,0,15315,0.25,4243,-3784,-17370,0,25662,0.16
37019,9816,5983,6898,9859,6322,4284,7476,50638,5580,6898,12086,9246,3577,-3784,51556.4,0,16476.55,0.51,-12359,-3784,-24757,0,5550,0.16,-41007,-3784,-30312,0,7484,0.19,4570,-23938,-25423,0,5358,0.16,3577,-13707,-25919,0,9096,0.16,10016,-15784,-5105,0,20436,0.03,8499,-27784,-26794,0,13461,0.17,8419,-27784,-26794,0,13461,0.17,4243,-3784,-17370,0,23846,0.11
37051,9792,5983,6898,9859,6322,4284,7472,50610,5244,6898,12086,9612,3577,-3784,51556.4,0,16476.55,0.53,-12359,-3784,-24757,0,5550,0.19,-41007,-3784,-30312,0,7484,0.24,4570,-23938,-25423,0,5358,0.2,3577,-13707,-25919,0,9096,0.2,10016,-15784,-5105,0,17111,0.04,8499,-27784,-26794,0,13461,0.21,8419,-27784,-26794,0,13461,0.21,4243,-3784,-17370,0,23846,0.13
37025,9756,5983,6898,9859,6322,4284,7465,50567,5108,6898,12086,9842,3577,-3784,51556.4,0,16476.55,0.43,-12359,-3784,-24757,0,5550,0.12,-41007,-3784,-30312,0,7484,0.15,4570,-23938,-25423,0,5358,0.12,3577,-13707,-25919,0,9096,0.13,10016,-15784,-5105,0,17111,0.02,8499,-27784,-26794,0,11606,0.13,8419,-27784,-26794,0,11606,0.13,4243,-3784,-17370,0,22030,0.08
